id,time,numPubs,sumJaccard,sumAdamic,sumInstituteSim,sumClusteringCoef,sumSimMesh,sumCommonFriend,sumCoauthor,dead
aimi_n_13995263_4,0,10,0.560440,2.635464,1.000000,1.663575,0.024820,5.142857,14.571429,0
aimi_n_13995263_4,1,6,0.714286,2.790553,1.000000,2.000000,0.062500,5.000000,12.000000,0
aimi_n_13995263_4,2,9,0.791919,3.622446,1.000000,1.977778,0.050256,8.000000,18.111111,0
aimi_n_13995263_4,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aimi_n_13995263_4,4,17,0.329090,2.344173,0.765152,1.201715,0.027871,4.363636,18.272727,0
aimi_n_13995263_4,5,34,0.267616,2.836833,0.686508,1.044938,0.016813,6.476190,31.857143,0
aimi_n_13995263_4,6,24,0.362980,3.529691,1.000000,1.214242,0.022079,8.571429,32.476190,0
aimi_n_13995263_4,7,19,0.327450,2.876498,0.000000,1.210092,0.019996,6.250000,25.875000,0
aimi_n_13995263_4,8,7,0.409368,2.285876,1.000000,1.569916,0.022390,6.000000,24.000000,1
aisaka_k_7287641_1,0,6,0.499188,2.282293,1.000000,1.711023,0.056746,5.000000,18.166667,0
aisaka_k_7287641_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aisaka_k_7287641_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aisaka_k_7287641_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aisaka_k_7287641_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aisaka_k_7287641_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aisaka_k_7287641_1,6,6,0.390000,1.692787,1.000000,1.382125,0.026056,2.800000,11.800000,0
aisaka_k_7287641_1,7,1,0.000000,0.000000,1.000000,0.000000,0.100000,0.000000,2.000000,0
aisaka_k_7287641_1,8,5,0.377778,1.590778,1.000000,1.450000,0.026896,2.000000,8.000000,0
aisaka_k_7287641_1,9,8,0.777778,3.366288,1.000000,2.000000,0.125000,7.000000,16.000000,0
aisaka_k_7287641_1,10,10,0.493333,2.871713,1.000000,1.559596,0.049306,5.800000,17.600000,0
aisaka_k_7287641_1,11,17,0.760494,3.550145,1.000000,1.941176,0.119048,8.000000,18.888889,0
aisaka_k_7287641_1,12,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
aiuti_f_4164517_2,0,15,0.640693,3.556819,0.454545,1.682687,0.031851,7.818182,20.000000,0
aiuti_f_4164517_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aiuti_f_4164517_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aiuti_f_4164517_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aiuti_f_4164517_2,4,9,0.376703,2.247974,1.000000,1.279151,0.027495,4.888889,19.333333,0
aiuti_f_4164517_2,5,20,0.318932,3.062928,1.000000,1.279396,0.025914,6.333333,26.222222,0
aiuti_f_4164517_2,6,20,0.389657,3.741770,1.000000,1.268773,0.026641,9.900000,35.700000,0
aiuti_f_4164517_2,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aiuti_f_4164517_2,8,4,0.425874,1.709564,1.000000,1.688636,0.091504,3.000000,11.500000,0
aiuti_f_4164517_2,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
aizawa_c_14318783_4,0,5,0.666667,2.485340,1.000000,2.000000,0.076923,4.000000,10.000000,0
aizawa_c_14318783_4,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aizawa_c_14318783_4,2,13,0.469048,2.653215,0.900000,1.396667,0.024472,5.400000,17.800000,0
aizawa_c_14318783_4,3,4,0.275000,1.308228,1.000000,1.757828,0.025228,3.000000,14.000000,0
aizawa_c_14318783_4,4,30,0.275578,2.802114,0.745833,0.957634,0.010329,6.800000,33.250000,0
aizawa_c_14318783_4,5,11,0.567087,3.532664,0.000000,1.599408,0.039851,10.000000,32.000000,1
aizawa_m_1182283_1,0,2,0.333333,1.442695,1.000000,2.000000,0.100000,1.000000,4.000000,0
aizawa_m_1182283_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aizawa_m_1182283_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aizawa_m_1182283_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aizawa_m_1182283_1,4,2,0.333333,1.442695,1.000000,2.000000,0.200000,1.000000,4.000000,0
aizawa_m_1182283_1,5,3,0.500000,1.820478,0.000000,2.000000,0.050000,2.000000,6.000000,0
aizawa_m_1182283_1,6,11,0.566667,2.235948,0.766667,1.795671,0.029513,4.000000,11.600000,0
aizawa_m_1182283_1,7,10,0.460317,2.176740,1.000000,1.466667,0.024412,3.333333,10.666667,0
aizawa_m_1182283_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aizawa_m_1182283_1,9,23,0.370007,2.601155,0.881944,1.265951,0.016491,5.000000,19.083333,0
aizawa_m_1182283_1,10,10,0.607143,2.741647,1.000000,1.727891,0.026223,4.857143,12.857143,0
aizawa_m_1182283_1,11,11,0.576389,2.850502,1.000000,1.658425,0.056278,5.500000,15.125000,0
aizawa_m_1182283_1,12,9,0.465278,2.491263,1.000000,1.494048,0.068510,4.500000,14.250000,1
ajmar_f_13664144_2,0,5,0.514833,2.115420,1.000000,1.756340,0.056976,4.000000,13.600000,0
ajmar_f_13664144_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ajmar_f_13664144_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ajmar_f_13664144_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ajmar_f_13664144_2,4,8,0.576578,2.898106,1.000000,1.745711,0.065177,7.000000,21.750000,0
ajmar_f_13664144_2,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ajmar_f_13664144_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
ajmar_f_13664144_2,7,9,0.800000,3.640957,1.000000,2.000000,0.066667,8.000000,18.000000,0
ajmar_f_13664144_2,8,12,0.662848,3.992523,1.000000,1.736861,0.038868,11.000000,29.250000,0
ajmar_f_13664144_2,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
akahane_m_201791_2,0,8,0.354414,1.889232,1.000000,1.234529,0.033850,3.714286,16.285714,0
akahane_m_201791_2,1,5,0.666667,2.485340,1.000000,2.000000,0.076923,4.000000,10.000000,0
akahane_m_201791_2,2,4,0.475325,1.826325,1.000000,1.733333,0.046914,3.000000,10.000000,0
akahane_m_201791_2,3,6,0.714286,2.790553,1.000000,2.000000,0.050000,5.000000,12.000000,0
akahane_m_201791_2,4,7,0.750000,3.083390,1.000000,2.000000,0.066667,6.000000,14.000000,0
akahane_m_201791_2,5,23,0.282253,3.217078,1.000000,1.185499,0.012737,7.217391,34.000000,0
akahane_m_201791_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akahane_m_201791_2,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
akaiwa_m_9694814_3,0,5,0.497778,2.066712,1.000000,1.686813,0.026258,4.000000,13.000000,0
akaiwa_m_9694814_3,1,11,0.679918,3.814831,1.000000,1.722903,0.027334,10.000000,25.545455,1
akazawa_s_7419950_1,0,13,0.466667,2.664933,1.000000,1.505291,0.025641,4.666667,14.666667,0
akazawa_s_7419950_1,1,6,0.654762,2.650354,1.000000,1.910256,0.050463,5.000000,13.166667,0
akazawa_s_7419950_1,2,12,0.560494,2.983209,1.000000,1.625817,0.033482,6.000000,16.888889,0
akazawa_s_7419950_1,3,12,0.540741,2.828045,0.000000,1.494703,0.027729,6.222222,18.444444,0
akazawa_s_7419950_1,4,14,0.560606,3.319408,1.000000,1.611407,0.036302,7.272727,20.909091,0
akazawa_s_7419950_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akazawa_s_7419950_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akazawa_s_7419950_1,7,11,0.536392,3.466137,1.000000,1.611736,0.022467,10.000000,31.818182,0
akazawa_s_7419950_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akazawa_s_7419950_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akazawa_s_7419950_1,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akazawa_s_7419950_1,11,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
akhand_a_7539434_3,0,5,0.569841,2.236462,1.000000,1.744286,0.048687,4.000000,11.200000,0
akhand_a_7539434_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akhand_a_7539434_3,2,20,0.560547,3.312894,1.000000,1.544785,0.016566,7.818182,22.727273,0
akhand_a_7539434_3,3,13,0.597727,3.233646,1.000000,1.645111,0.023508,7.000000,19.700000,1
akioka_k_1129654_4,0,8,0.677794,3.135228,1.000000,1.830952,0.045820,7.000000,18.500000,0
akioka_k_1129654_4,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akioka_k_1129654_4,2,7,0.531548,2.570770,1.000000,1.699755,0.031000,6.000000,20.000000,0
akioka_k_1129654_4,3,8,0.659491,3.090448,1.000000,1.817973,0.038744,7.000000,19.625000,0
akioka_k_1129654_4,4,24,0.454963,3.580461,0.666667,1.306268,0.014427,9.866667,32.333333,0
akioka_k_1129654_4,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akioka_k_1129654_4,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akioka_k_1129654_4,7,10,0.424748,2.967167,1.000000,1.551500,0.030718,9.000000,35.700000,1
akita_h_7161879_5,0,8,0.285714,1.908863,1.000000,1.333333,0.016949,2.285714,10.285714,0
akita_h_7161879_5,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akita_h_7161879_5,2,19,0.452486,2.878333,1.000000,1.326822,0.017911,6.166667,20.500000,0
akita_h_7161879_5,3,15,0.438270,3.268963,0.678571,1.326514,0.018342,8.571429,30.857143,0
akita_h_7161879_5,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akita_h_7161879_5,5,10,0.818182,3.908650,1.000000,2.000000,0.090909,9.000000,20.000000,0
akita_h_7161879_5,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akita_h_7161879_5,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
akiyama_m_14180291_4,0,7,0.658791,2.872152,1.000000,1.851862,0.072995,6.000000,15.714286,0
akiyama_m_14180291_4,1,23,0.573656,4.554799,1.000000,1.531676,0.036369,12.315789,34.526316,0
akiyama_m_14180291_4,2,26,0.579164,4.183808,1.000000,1.551425,0.035414,10.875000,31.312500,0
akiyama_m_14180291_4,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
akiyama_y_7230527_2,0,12,0.672619,2.879551,1.000000,1.819466,0.056633,5.714286,14.714286,0
akiyama_y_7230527_2,1,5,0.633333,2.399391,1.000000,1.904762,0.053955,4.000000,10.400000,0
akiyama_y_7230527_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
akiyama_y_7230527_2,3,13,0.693277,2.952055,0.571429,1.901190,0.036073,6.000000,15.285714,0
akiyama_y_7230527_2,4,14,0.708791,2.987845,1.000000,1.924242,0.035068,6.000000,14.714286,1
aksentijevich_i_1972728_2,0,34,0.624180,5.277826,1.000000,1.516626,0.020266,16.380952,45.142857,0
aksentijevich_i_1972728_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aksentijevich_i_1972728_2,2,26,0.755817,6.524045,1.000000,1.785017,0.031067,20.480000,47.680000,0
aksentijevich_i_1972728_2,3,12,0.612948,3.494899,1.000000,1.684131,0.026912,8.363636,22.545455,0
aksentijevich_i_1972728_2,4,8,0.708781,3.202765,1.000000,1.949425,0.037907,7.000000,18.750000,0
aksentijevich_i_1972728_2,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aksentijevich_i_1972728_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aksentijevich_i_1972728_2,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aksentijevich_i_1972728_2,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
al-kawas_f_443702_1,0,5,0.666667,2.485340,1.000000,2.000000,0.055556,4.000000,10.000000,0
al-kawas_f_443702_1,1,5,0.666667,2.485340,1.000000,2.000000,0.166667,4.000000,10.000000,0
al-kawas_f_443702_1,2,10,0.492942,2.244202,0.500000,1.660534,0.029895,4.666667,16.166667,0
al-kawas_f_443702_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
al-kawas_f_443702_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
al-kawas_f_443702_1,5,3,0.383333,1.430323,1.000000,1.642857,0.035831,2.000000,7.666667,0
al-kawas_f_443702_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
al-kawas_f_443702_1,7,34,0.459499,5.332522,1.000000,1.335103,0.027803,16.400000,53.100000,0
al-kawas_f_443702_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
albert_d_14214945_1,0,8,0.384921,2.151313,1.000000,1.476190,0.018773,3.142857,11.285714,0
albert_d_14214945_1,1,4,0.333333,1.568623,1.000000,1.555556,0.030303,1.333333,5.333333,0
albert_d_14214945_1,2,12,0.209269,1.579647,1.000000,0.907460,0.023928,2.600000,15.300000,0
albert_d_14214945_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albert_d_14214945_1,4,5,0.261905,1.562874,1.000000,1.266667,0.052451,1.600000,7.800000,0
albert_d_14214945_1,5,5,0.107051,0.812371,0.400000,0.788889,0.020311,0.800000,8.600000,0
albert_d_14214945_1,6,2,0.333333,1.442695,1.000000,2.000000,0.050000,1.000000,4.000000,0
albert_d_14214945_1,7,1,0.000000,0.000000,1.000000,0.000000,0.055556,0.000000,2.000000,0
albert_d_14214945_1,8,4,0.178788,0.877615,1.000000,1.016026,0.043722,1.500000,10.500000,0
albert_d_14214945_1,9,6,0.175758,1.154156,1.000000,1.207143,0.025893,1.600000,10.600000,0
albert_d_14214945_1,10,6,0.428571,1.902518,1.000000,1.411111,0.027244,3.333333,11.000000,0
albert_d_14214945_1,11,3,0.388889,1.491674,1.000000,1.854545,0.113757,2.000000,8.666667,0
albert_d_14214945_1,12,3,0.360606,1.377254,0.000000,1.651852,0.057663,2.000000,8.666667,0
albert_d_14214945_1,13,2,0.333333,1.442695,1.000000,2.000000,0.090909,1.000000,4.000000,0
albert_d_14214945_1,14,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albert_d_14214945_1,15,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albert_d_14214945_1,16,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albert_d_14214945_1,17,5,0.666667,2.485340,0.000000,2.000000,0.083333,4.000000,10.000000,0
albert_d_14214945_1,18,3,0.500000,1.820478,1.000000,2.000000,0.050766,2.000000,6.000000,0
albert_d_14214945_1,19,2,0.333333,1.442695,1.000000,2.000000,0.090909,1.000000,4.000000,0
albert_d_14214945_1,20,4,0.300000,1.365359,0.000000,1.333333,0.030392,1.500000,7.000000,0
albert_d_14214945_1,21,9,0.342857,2.268667,1.000000,1.370370,0.044092,3.555556,14.000000,0
albert_d_14214945_1,22,5,0.400000,1.731234,1.000000,1.400000,0.037249,2.400000,8.600000,0
albert_d_14214945_1,23,5,0.666667,2.485340,0.000000,2.000000,0.071429,4.000000,10.000000,0
albert_d_14214945_1,24,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
albright_j_14288448_1,0,5,0.590476,2.300169,1.000000,1.897436,0.151515,4.000000,11.600000,0
albright_j_14288448_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albright_j_14288448_1,2,11,0.627180,3.692882,1.000000,1.822511,0.066197,10.000000,26.727273,1
albus_m_7192135_3,0,13,0.749464,4.417913,1.000000,1.828236,0.077239,12.000000,29.615385,0
albus_m_7192135_3,1,13,0.388179,2.864605,0.384615,1.356678,0.032123,5.846154,21.153846,0
albus_m_7192135_3,2,8,0.323146,2.043616,1.000000,1.289959,0.035347,4.000000,18.875000,0
albus_m_7192135_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albus_m_7192135_3,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
albus_m_7192135_3,5,8,0.587926,2.924363,1.000000,1.696037,0.060640,7.000000,21.375000,0
albus_m_7192135_3,6,18,0.211445,2.413428,1.000000,1.103226,0.021953,6.000000,45.055556,0
albus_m_7192135_3,7,4,0.557143,2.041615,1.000000,1.866667,0.046121,3.000000,8.500000,1
aleksandrovic_j_9480571_1,0,7,0.649267,2.846417,1.000000,1.875387,0.053627,6.000000,15.428571,0
aleksandrovic_j_9480571_1,1,19,0.679924,3.114408,1.000000,1.789087,0.026629,6.500000,16.125000,0
aleksandrovic_j_9480571_1,2,13,0.666667,3.094893,1.000000,1.802068,0.034392,6.500000,17.000000,0
aleksandrovic_j_9480571_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aleksandrovic_j_9480571_1,4,6,0.584153,2.484040,0.000000,1.807784,0.050798,5.000000,15.000000,0
aleksandrovic_j_9480571_1,5,14,0.568627,3.328591,1.000000,1.600895,0.044077,7.090909,19.545455,1
alessandrini_f_7336192_4,0,5,0.537729,2.158477,1.000000,1.804849,0.047923,4.000000,12.000000,0
alessandrini_f_7336192_4,1,5,0.408658,1.851272,1.000000,1.697436,0.048706,4.000000,14.600000,0
alessandrini_f_7336192_4,2,17,0.443706,2.731745,1.000000,1.489257,0.020659,7.333333,25.555556,0
alessandrini_f_7336192_4,3,6,0.639098,2.613775,1.000000,1.888889,0.080966,5.000000,14.000000,0
alessandrini_f_7336192_4,4,7,0.558009,2.637113,1.000000,1.728522,0.062644,6.000000,19.142857,0
alessandrini_f_7336192_4,5,12,0.466858,2.843568,1.000000,1.514379,0.034411,6.000000,19.000000,0
alessandrini_f_7336192_4,6,28,0.357359,3.292423,1.000000,1.119106,0.014448,9.333333,36.222222,0
alessandrini_f_7336192_4,7,31,0.654487,3.813526,1.000000,1.674259,0.018022,9.333333,24.083333,1
alexander_j_18476053_1,0,6,0.418750,1.761664,1.000000,1.529762,0.035445,2.500000,8.500000,0
alexander_j_18476053_1,1,11,0.479167,2.237047,1.000000,1.520370,0.029480,3.666667,11.333333,0
alexander_j_18476053_1,2,8,0.235838,1.440357,0.666667,1.129762,0.029500,2.000000,11.000000,0
alexander_j_18476053_1,3,14,0.410973,3.351164,1.000000,1.462204,0.017470,10.428571,36.285714,0
alexander_j_18476053_1,4,2,0.090909,0.434294,1.000000,1.377778,0.018519,1.000000,12.000000,0
alexander_j_18476053_1,5,17,0.184558,1.890177,0.871795,1.009347,0.013104,3.538462,22.846154,0
alexander_j_18476053_1,6,14,0.301313,1.876258,0.857143,1.258157,0.016801,3.714286,17.857143,0
alexander_j_18476053_1,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
allen_b_2875223_1,0,3,0.500000,1.820478,1.000000,2.000000,0.058824,2.000000,6.000000,0
allen_b_2875223_1,1,3,0.500000,1.820478,1.000000,2.000000,0.076923,2.000000,6.000000,0
allen_b_2875223_1,2,6,0.600000,2.164042,1.000000,2.000000,0.062500,3.000000,8.000000,0
allen_b_2875223_1,3,22,0.325598,2.243122,1.000000,1.304273,0.018723,4.000000,16.800000,0
allen_b_2875223_1,4,10,0.666667,2.485340,1.000000,2.000000,0.035714,4.000000,10.000000,0
allen_b_2875223_1,5,24,0.538462,3.020633,0.391667,1.504762,0.017981,6.000000,17.200000,0
allen_b_2875223_1,6,2,0.250000,0.910239,1.000000,1.666667,0.111111,1.000000,5.000000,0
allen_b_2875223_1,7,15,0.439394,2.844270,1.000000,1.441322,0.021277,5.272727,17.272727,0
allen_b_2875223_1,8,11,0.301748,2.176515,1.000000,1.270526,0.014350,3.600000,16.300000,0
allen_b_2875223_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
allen_b_2875223_1,10,7,0.460714,2.413170,1.000000,1.718821,0.024181,6.000000,20.000000,1
almadrones_l_3644294_1,0,25,0.427098,2.107680,1.000000,1.565034,0.024934,5.000000,18.666667,0
almadrones_l_3644294_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
almadrones_l_3644294_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
almadrones_l_3644294_1,3,13,0.400623,2.822726,0.625000,1.304021,0.029480,6.333333,22.666667,0
almadrones_l_3644294_1,4,4,0.268182,1.292609,1.000000,1.438889,0.033776,3.000000,14.250000,0
almadrones_l_3644294_1,5,10,0.462500,2.402359,0.625000,1.359713,0.031830,5.000000,16.625000,0
almadrones_l_3644294_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
almadrones_l_3644294_1,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
almqvist_e_2961484_2,0,5,0.587013,2.285128,1.000000,1.822222,0.045173,4.000000,11.200000,0
almqvist_e_2961484_2,1,3,0.248148,1.086411,1.000000,1.626732,0.067440,2.000000,21.666667,0
almqvist_e_2961484_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
almqvist_e_2961484_2,3,3,0.318018,1.273761,1.000000,1.551323,0.034487,2.000000,17.333333,0
almqvist_e_2961484_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
altaras_m_4195589_3,0,5,0.666667,2.485340,1.000000,2.000000,0.142857,4.000000,10.000000,0
altaras_m_4195589_3,1,8,0.666667,2.485340,0.300000,2.000000,0.076923,4.000000,10.000000,0
altaras_m_4195589_3,2,10,0.642857,2.826553,1.000000,1.795918,0.076923,5.142857,13.142857,0
altaras_m_4195589_3,3,13,0.513131,2.802184,1.000000,1.580071,0.034870,5.333333,15.666667,0
altaras_m_4195589_3,4,23,0.666667,3.264558,1.000000,1.750000,0.038462,6.666667,16.666667,0
altaras_m_4195589_3,5,9,0.507143,2.441627,1.000000,1.523810,0.039394,4.285714,12.857143,0
altaras_m_4195589_3,6,5,0.469158,1.993691,1.000000,1.690505,0.041108,4.000000,13.200000,0
altaras_m_4195589_3,7,14,0.331053,2.218252,0.800000,1.263831,0.028189,4.200000,17.500000,0
altaras_m_4195589_3,8,9,0.357937,1.985548,1.000000,1.172199,0.026272,4.000000,16.250000,0
altaras_m_4195589_3,9,14,0.334554,2.603648,1.000000,1.282207,0.038518,4.923077,19.846154,0
altaras_m_4195589_3,10,3,0.317460,1.256922,1.000000,1.563636,0.088972,2.000000,9.666667,0
altaras_m_4195589_3,11,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
altaras_m_4195589_3,12,5,0.372064,1.767323,0.000000,1.580669,0.052297,4.000000,16.400000,1
aly_r_4921061_1,0,7,0.483197,2.461401,0.000000,1.652216,0.041133,6.000000,21.000000,0
aly_r_4921061_1,1,37,0.483420,4.443842,0.575000,1.501439,0.029551,13.900000,44.100000,0
aly_r_4921061_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aly_r_4921061_1,3,17,0.864443,5.588199,1.000000,1.950302,0.052984,16.000000,34.588235,0
aly_r_4921061_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
aly_r_4921061_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
alzieu_c_6357393_1,0,2,0.125000,0.513898,1.000000,1.761905,0.043478,1.000000,9.000000,0
alzieu_c_6357393_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
alzieu_c_6357393_1,2,3,0.393939,1.503182,1.000000,1.844444,0.042607,2.000000,8.333333,0
alzieu_c_6357393_1,3,20,0.424958,3.881498,1.000000,1.357900,0.028076,9.900000,33.350000,0
alzieu_c_6357393_1,4,12,0.789054,4.293594,1.000000,1.904329,0.056623,11.000000,25.333333,0
alzieu_c_6357393_1,5,12,0.346688,2.567833,0.500000,1.283472,0.024393,5.166667,21.083333,0
alzieu_c_6357393_1,6,10,0.267816,2.005965,1.000000,1.152855,0.020823,4.600000,24.300000,0
alzieu_c_6357393_1,7,10,0.609687,3.423013,1.000000,1.684887,0.042414,9.000000,25.600000,1
amachi_t_5500061_1,0,5,0.628571,2.384181,1.000000,1.893333,0.105769,4.000000,10.400000,0
amachi_t_5500061_1,1,8,0.336219,1.949120,0.625000,1.300000,0.032429,3.250000,13.750000,0
amachi_t_5500061_1,2,20,0.488206,3.007829,1.000000,1.449136,0.019931,6.181818,19.000000,0
amachi_t_5500061_1,3,16,0.468013,3.284004,1.000000,1.326182,0.022437,8.000000,26.928571,0
amachi_t_5500061_1,4,10,0.602539,3.398387,1.000000,1.697876,0.034119,9.000000,27.200000,0
amachi_t_5500061_1,5,19,0.502651,3.891538,1.000000,1.456059,0.031184,9.647059,29.647059,1
amada_s_1330846_6,0,7,0.642857,2.831481,1.000000,1.880952,0.029574,6.000000,15.428571,0
amada_s_1330846_6,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
amada_s_1330846_6,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
amada_s_1330846_6,3,9,0.800000,3.640957,1.000000,2.000000,0.125000,8.000000,18.000000,0
